	essay_id	2gram-tf-idf
7191	19063	75
7192	19072	131
7193	19079	116
7194	19080	119
7195	19081	117
7196	19084	88
7197	19085	84
7198	19091	76
7199	19092	74
7200	19095	76
7201	19098	129
7202	19101	37
7203	19106	124
7204	19119	77
7205	19123	12
7206	19126	90
7207	19129	64
7208	19130	76
7209	19137	118
7210	19139	118
7211	19143	105
7212	19146	139
7213	19152	131
7214	19156	79
7215	19165	66
7216	19173	109
7217	19206	103
7218	19208	108
7219	19219	37
7220	19220	86
7221	19227	111
7222	19232	121
7223	19242	125
7224	19249	98
7225	19271	135
7226	19274	91
7227	19281	110
7228	19285	104
7229	19292	117
7230	19295	107
7231	19302	108
7232	19307	128
7233	19310	50
7234	19311	110
7235	19333	115
7236	19337	102
7237	19339	104
7238	19342	125
7239	19344	104
7240	19346	135
7241	19356	96
7242	19359	137
7243	19372	121
7244	19379	124
7245	19381	130
7246	19383	139
7247	19395	15
7248	19412	121
7249	19416	106
7250	19421	78
7251	19424	42
7252	19427	96
7253	19428	50
7254	19432	73
7255	19436	53
7256	19437	110
7257	19441	115
7258	19448	106
7259	19449	86
7260	19454	48
7261	19462	107
7262	19463	92
7263	19470	122
7264	19475	135
7265	19478	122
7266	19485	101
7267	19488	42
7268	19491	57
7269	19493	20
7270	19494	109
7271	19499	132
7272	19510	47
7273	19511	117
7274	19523	117
7275	19533	89
7276	19535	105
7277	19541	104
7278	19543	101
7279	19544	83
7280	19555	121
7281	19559	139
7282	14838	95
7283	14841	103
7284	14848	95
7285	14852	78
7286	14857	123
7287	14862	104
7288	14863	86
7289	14865	103
7290	14867	74
7291	14870	99
7292	14872	93
7293	14876	91
7294	14880	104
7295	14886	102
7296	14891	101
7297	14895	105
7298	14900	100
7299	14902	82
7300	14903	103
7301	14904	103
7302	14905	61
7303	14926	101
7304	14927	67
7305	14929	80
7306	14939	48
7307	14940	118
7308	14946	98
7309	14947	112
7310	14948	95
7311	14950	115
7312	14952	57
7313	14956	105
7314	14958	56
7315	14962	103
7316	14966	100
7317	14981	97
7318	14987	114
7319	14991	113
7320	14996	90
7321	15002	81
7322	15007	101
7323	15013	47
7324	15018	74
7325	15019	121
7326	15027	107
7327	15031	112
7328	15037	101
7329	15046	112
7330	15047	113
7331	15048	96
7332	15051	96
7333	15055	93
7334	15058	114
7335	15059	105
7336	15064	100
7337	15066	95
7338	15079	108
7339	15080	82
7340	15081	123
7341	15083	98
7342	15088	103
7343	15095	65
7344	15099	109
7345	15105	102
7346	15106	113
7347	15107	99
7348	15110	87
7349	15111	92
7350	15121	95
7351	15125	92
7352	15128	102
7353	15130	99
7354	15146	83
7355	15162	109
7356	15167	113
7357	15168	105
7358	15171	104
7359	15173	82
7360	15176	110
7361	15177	107
7362	15178	79
7363	15180	100
7364	15186	108
7365	15190	109
7366	15192	95
7367	15194	69
7368	15196	101
7369	15198	106
7370	15199	97
7371	15205	100
7372	15207	79
7373	15211	117
7374	15212	58
7375	15213	93
7376	15215	106
7377	15228	105
7378	15231	99
7379	15236	90
7380	15245	47
7381	15246	114
7382	15263	95
7383	15288	46
7384	15301	103
7385	15310	97
7386	15322	125
7387	15333	118
7388	15334	117
7389	15335	103
7390	15338	72
7391	15340	98
7392	15345	101
7393	15348	117
7394	15351	87
7395	15352	100
7396	15353	120
7397	15356	106
7398	15367	105
7399	15374	105
7400	15378	89
7401	15385	103
7402	15386	15
7403	15399	92
7404	15412	85
7405	15422	97
7406	15424	82
7407	15434	74
7408	15439	75
7409	15444	97
7410	15445	79
7411	15452	79
7412	15479	100
7413	15480	57
7414	15485	86
7415	15486	118
7416	15492	109
7417	15499	92
7418	15501	91
7419	15510	105
7420	15511	96
7421	15518	114
7422	15525	100
7423	15538	92
7424	15544	104
7425	15550	105
7426	15555	109
7427	15568	97
7428	15572	101
7429	15577	104
7430	15578	96
7431	15581	85
7432	15590	95
7433	15592	110
7434	15596	90
7435	15604	66
7436	15607	114
7437	15609	92
7438	15615	97
7439	15617	85
7440	15621	93
7441	15628	90
7442	15629	114
7443	15630	76
7444	15631	107
7445	15632	72
7446	15634	103
7447	15637	95
7448	15639	105
7449	15643	105
7450	15648	101
7451	15652	104
7452	15656	114
7453	15669	97
7454	15670	88
7455	15672	61
7456	15678	70
7457	15682	109
7458	15684	97
7459	15689	110
7460	15690	88
7461	15696	83
7462	15698	94
7463	15701	76
7464	15707	97
7465	15709	93
7466	15720	65
7467	15731	104
7468	15737	99
7469	15742	98
7470	15749	36
7471	15751	93
7472	15757	95
7473	15764	106
7474	15766	105
7475	15768	76
7476	15772	104
7477	15773	114
7478	15778	64
7479	15779	91
7480	15780	104
7481	15781	104
7482	15790	105
7483	15792	83
7484	15797	54
7485	15805	98
7486	15812	89
7487	15814	101
7488	15822	114
7489	15823	28
7490	15832	62
7491	15850	31
7492	15852	121
7493	15855	99
7494	15856	98
7495	15858	101
7496	15867	91
7497	15874	98
7498	15876	109
7499	15888	87
7500	15889	29
7501	15896	97
7502	15897	110
7503	15898	111
7504	15903	98
7505	15910	106
7506	15925	110
7507	15935	104
7508	15940	106
7509	15941	73
7510	15947	53
7511	15955	100
7512	15956	120
7513	15960	42
7514	15967	100
7515	15970	103
7516	15973	107
7517	15974	120
7518	15976	119
7519	15988	110
7520	16002	69
7521	16003	96
7522	16004	84
7523	16005	83
7524	16008	97
7525	16010	94
7526	16016	25
7527	16020	102
7528	16022	86
7529	16026	80
7530	16034	110
7531	16041	94
7532	16057	129
7533	16065	99
7534	16074	99
7535	16075	114
7536	16082	109
7537	16085	78
7538	16095	104
7539	16098	108
7540	16100	94
7541	16116	97
7542	16118	116
7543	16119	101
7544	16121	108
7545	16124	105
7546	16135	76
7547	16136	107
7548	16143	114
7549	16150	112
7550	16153	89
7551	16159	89
7552	16172	94
7553	16174	106
7554	16176	122
7555	16178	110
7556	16181	79
7557	16189	109
7558	16193	104
7559	16204	83
7560	16209	82
7561	16229	101
7562	16235	84
7563	16242	134
7564	16257	105
7565	16260	101
7566	16262	64
7567	16271	115
7568	16273	103
7569	16274	114
7570	16279	92
7571	16281	117
7572	16283	76
7573	16288	73
7574	16298	104
7575	16302	108
7576	16322	102
7577	16330	89
7578	16333	96
7579	16341	112
7580	16342	61
7581	16343	75
7582	16345	110
7583	16354	94
7584	16360	93
7585	16365	2
7586	16367	53
7587	16368	94
7588	16375	108
7589	16379	67
7590	16391	109
7591	16398	105
7592	16401	80
7593	16403	115
7594	16411	103
7595	16414	103
7596	16416	79
7597	16418	89
7598	16425	86
7599	16433	105
7600	16434	78
7601	16436	104
7602	16442	72
7603	16443	83
7604	16451	77
7605	16458	95
7606	16460	99
7607	16478	102
7608	16488	76
7609	16492	98
7610	16493	98
7611	16495	84
7612	16497	106
7613	16501	113
7614	16502	96
7615	16507	103
7616	16516	60
7617	16517	30
7618	16526	120
7619	16528	30
7620	16531	98
7621	16538	106
7622	16540	94
7623	16547	112
7624	16553	52
7625	16554	99
7626	16556	22
7627	16559	60
7628	16561	99
7629	16562	100
7630	16567	120
7631	16569	96
7632	16577	102
7633	16595	95
7634	16599	95
7635	16603	81
7636	16605	92
7637	16611	113
7638	16613	113
7639	16614	113
7640	16624	88
7641	16629	109
7642	20732	26
7643	20734	3
7644	20743	21
7645	20747	68
7646	20755	117
7647	20759	11
7648	20771	88
7649	20775	131
7650	20778	6
7651	20781	2
7652	20783	12
7653	20784	29
7654	20795	19
7655	20817	106
7656	20841	3
7657	20848	10
7658	20852	5
7659	20857	29
7660	20859	4
7661	20860	3
7662	20872	8
7663	20883	18
7664	20889	10
7665	20892	3
7666	20893	11
7667	20898	3
7668	20900	8
7669	20906	76
7670	20909	18
7671	20913	8
7672	20915	3
7673	20920	37
7674	20924	128
7675	20926	11
7676	20931	8
7677	20942	5
7678	20948	18
7679	20954	161
7680	20957	0
7681	20964	3
7682	20967	17
7683	20972	93
7684	20973	9
7685	20975	12
7686	20979	16
7687	20981	155
7688	20985	106
7689	20992	9
7690	20993	3
7691	20996	129
7692	21001	16
7693	21004	106
7694	21005	11
7695	21009	5
7696	21014	97
7697	21016	81
7698	21030	6
7699	21035	11
7700	21049	21
7701	21055	104
7702	21056	6
7703	21057	9
7704	21060	6
7705	21074	3
7706	21077	11
7707	21083	1
7708	21086	75
7709	21089	19
7710	21091	141
7711	21094	7
7712	21101	34
7713	21109	19
7714	21114	10
7715	21116	19
7716	21119	10
7717	21120	1
7718	21122	6
7719	21129	6
7720	21142	15
7721	21144	21
7722	21182	62
7723	21188	9
7724	21192	27
7725	21202	7
7726	21220	7
7727	21222	113
7728	21223	7
7729	21227	6
7730	21238	17
7731	21245	6
7732	21251	13
7733	21262	15
7734	21264	133
7735	21266	6
7736	21269	17
7737	21272	3
7738	21276	12
7739	21277	13
7740	21287	4
7741	21291	11
7742	21294	145
7743	21306	12
7744	21308	11
7745	21333	14
7746	21340	15
7747	21342	11
7748	21346	40
7749	21367	13
7750	21384	29
7751	21388	16
7752	21389	31
7753	21403	11
7754	21405	39
7755	21410	10
7756	21412	19
7757	21416	83
7758	21418	5
7759	21421	3
7760	21441	4
7761	21448	126
7762	21483	10
7763	21495	8
7764	21505	11
7765	21515	25
7766	21516	7
7767	21517	16
7768	21521	3
7769	21535	19
7770	21536	18
7771	21550	5
7772	21564	5
7773	21571	18
7774	21577	30
7775	21578	29
7776	21596	108
7777	21598	112
7778	21603	7
7779	21604	12
7780	21608	13
7781	21610	3
7782	21617	9
7783	21626	5
7784	21630	21
7785	21633	10
